bathrooms,bedrooms,latitude,longitude,price,photos_num,description_len,features_len,Elevator,Cats Allowed,Hardwood Floors,Dogs Allowed,Doorman,Dishwasher,No Fee,Laundry in Building,Fitness Center,Pre-War,Laundry in Unit,Roof Deck,Outdoor Space,Dining Room,High Speed Internet,Balcony,Swimming Pool,Laundry In Building,New Construction,Terrace,studio,created_delta,building_id_ct,manager_id_ct,interest_level
1.0,1,40.711,-73.8275,1650,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2063182.5,1,17,2
1.0,0,40.7868,-73.9416,1795,3,93,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-2166639.0,4,77,2
1.0,2,40.7286,-73.9865,3195,5,107,4,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2131803.9,3,96,2
1.0,2,40.7993,-73.9688,3800,4,80,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-2045456.2,7,112,0
1.0,2,40.795,-73.9415,2050,7,180,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2141465.6,8286,15,0
1.0,3,40.8462,-73.9387,2995,1,30,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1976441.3,1,40,0
2.0,2,40.7784,-73.988,6000,10,111,11,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,-1942845.1,22,299,0
2.0,2,40.7404,-73.929,4590,10,155,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2176395.9,13,7,0
1.0,0,40.7248,-73.9885,2350,5,70,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2081456.5,22,4,0
1.0,1,40.7595,-73.989,2600,5,36,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2167384.5,24,130,0
1.0,2,40.753,-73.9958,3095,5,95,6,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1984289.6,152,54,0
1.0,1,40.761,-73.999,2600,8,240,11,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,-2011163.2,103,57,2
1.0,3,40.7185,-73.9827,4000,3,153,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2067975.1,14,24,2
1.0,2,40.7516,-73.969,3000,5,75,9,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,-2150134.6,92,168,1
1.0,1,40.7673,-73.9922,2900,8,159,15,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,-2167268.0,21,52,0
1.0,1,40.6681,-73.9552,1875,5,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2046872.8,1,5,2
1.0,1,40.7281,-73.9861,2395,4,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2158177.7,4,4,0
1.0,0,40.7482,-73.989,3495,1,33,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1942150.4,16,3,0
1.0,1,40.7796,-73.9528,3195,4,95,7,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,-1950355.6,48,107,0
1.5,2,40.7353,-73.854,2325,8,48,5,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-2141694.2,2,63,0
1.0,0,40.7723,-73.951,2770,4,68,7,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,-2081387.4,30,2533,0
1.0,1,40.7141,-74.0096,4275,6,127,7,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-1941618.6,64,42,0
1.0,1,40.7353,-73.9956,3250,2,41,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2133596.7,8286,12,0
1.0,2,40.7457,-73.9785,3690,5,161,7,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,-2123320.8,38,93,0
1.0,1,40.7731,-73.948,2750,4,154,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2003313.6,20,33,1
1.0,1,40.6426,-74.0148,1800,7,108,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2072992.1,1,2,1
2.0,2,40.7739,-73.9881,5300,7,55,7,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,-2003083.4,8286,17,0
1.0,2,40.6596,-73.9985,4200,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2087151.5,1,4,0
1.0,2,40.7413,-73.9781,3500,7,70,8,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,-2167253.0,125,2533,2
1.0,1,40.6822,-73.9604,2325,11,134,6,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-2089829.3,2,330,2
1.0,3,40.7804,-73.9514,4595,8,69,4,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1937921.3,26,25,0
1.0,1,40.7476,-73.9742,2325,3,14,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2047163.7,8286,8,0
1.0,2,40.7056,-74.0162,3500,7,96,10,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,-2055134.1,215,72,0
1.0,0,40.764,-73.977,2900,1,39,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-1986028.5,2,2,0
1.0,3,40.7775,-73.9536,3900,6,61,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2184475.7,30,64,0
3.0,2,40.7469,-73.9802,6395,0,95,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2115934.7,41,31,0
1.0,0,40.7708,-73.9556,2300,4,55,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1978122.7,8286,30,0
1.0,1,40.7632,-73.9783,3850,4,99,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2132809.0,27,69,0
1.0,1,40.7459,-73.9572,3240,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2106782.4,37,410,0
1.5,1,40.7633,-73.9785,4495,6,0,5,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2002562.4,27,22,0
1.0,1,40.6881,-73.9794,3553,11,214,13,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,-2123173.2,16,5,0
1.0,1,40.7957,-73.9727,3125,0,0,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2086580.9,33,18,0
1.0,0,40.7248,-73.9885,2350,4,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2184131.2,8286,2533,0
1.0,1,40.7746,-73.9554,2825,4,73,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1943121.0,8286,16,0
1.0,2,40.7323,-73.9833,3399,6,36,17,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2003694.5,2,27,1
2.0,3,40.7669,-73.961,8000,9,104,12,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,-2012137.8,8,299,0
1.0,2,40.5872,-73.9879,1800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1985381.1,1,198,1
1.0,0,40.7731,-73.948,2400,8,54,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2046683.1,20,38,0
1.0,1,40.7633,-73.9932,2995,3,55,4,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1951783.5,15,38,0
1.0,3,40.7817,-73.9497,3995,6,359,9,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,-2183789.0,42,76,0
1.0,1,40.7472,-73.956,2980,8,3,14,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,-2115644.5,38,26,1
2.0,2,40.7593,-73.9959,4639,7,132,11,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,-2055170.4,159,18,0
1.0,2,40.8261,-73.9387,1800,0,22,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2168024.3,8286,26,1
1.0,3,40.7087,-73.955,4250,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1950855.8,8286,233,0
1.0,0,40.7611,-73.9989,2800,3,219,12,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,-2012031.9,77,77,0
2.0,4,40.7382,-73.9776,5000,12,140,12,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,-2123942.3,37,83,1
2.0,4,40.7047,-74.0076,5816,4,71,7,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-2106636.6,141,23,1
1.0,3,40.693,-73.972,3595,4,189,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2090404.9,8286,4,0
2.0,2,40.6893,-73.9917,3400,4,202,5,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,-1984316.1,8286,18,0
1.0,1,40.7162,-74.0095,3250,5,121,7,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,-2175496.4,21,19,1
1.0,1,40.7657,-73.9622,2895,6,176,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2053903.5,1,97,1
1.0,2,40.8043,-73.9512,2900,6,118,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2158673.4,8286,34,0
1.0,0,40.7461,-73.9757,2825,6,113,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2167609.2,141,130,0
2.0,2,40.7692,-73.9596,6500,3,85,9,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,-1941649.5,8,276,0
1.0,2,40.744,-73.9994,2720,8,46,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-2076478.9,1,36,2
1.0,2,40.7242,-73.9892,3750,8,39,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-2076779.6,2,13,0
1.0,2,40.8532,-73.9299,1558,3,56,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1985061.4,2,146,2
1.0,1,40.7937,-73.9761,2701,3,87,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2107663.9,8286,27,0
1.0,1,40.7677,-73.9834,3950,9,77,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1977128.0,18,210,0
1.0,2,40.7979,-73.9638,3400,4,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2024032.0,8286,153,0
1.0,2,40.8007,-73.9609,2400,6,34,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2184680.6,31,21,0
1.0,1,40.7049,-74.0113,3570,7,59,6,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-2068709.6,167,25,0
1.0,0,40.777,-73.946,1785,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2015851.2,10,35,1
1.0,1,40.7701,-73.9484,2295,2,43,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1985346.4,8286,20,0
1.0,0,40.7065,-74.0077,3121,12,191,12,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,-2106325.9,39,13,0
1.0,1,40.6722,-73.9469,1850,4,124,5,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2150519.6,1,1,2
1.0,1,40.7476,-73.9732,4025,6,152,9,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,-2053307.8,43,19,0
2.0,1,40.7051,-74.008,4050,6,76,9,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-2129737.5,20,4,1
1.0,2,40.7562,-73.9968,3190,0,70,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,-2015589.9,88,210,0
1.0,3,40.7913,-73.9717,3725,8,7,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2041415.3,1,73,2
1.0,0,40.7346,-74.005,2450,8,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-2137538.2,1,6,2
1.0,0,40.7277,-73.8601,1525,8,83,5,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2067979.1,2,14,1
1.0,2,40.7258,-73.9889,2600,4,76,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1950477.1,24,134,1
1.0,1,40.7678,-73.9915,3175,6,191,12,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,-2045753.7,147,50,0
1.0,2,40.7769,-73.951,2850,6,61,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2064446.3,8286,3,0
1.0,1,40.7613,-73.9993,3800,8,194,6,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,-2055746.4,8286,14,0
1.0,2,40.7299,-74.0071,4490000,0,0,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1985386.9,2,198,0
1.0,1,40.7062,-74.009,3803,6,58,8,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-1955997.5,4,20,0
1.0,0,40.5946,-73.9617,1700,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2073174.0,8286,222,0
1.0,1,40.771,-73.9505,2595,0,28,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2047194.9,8286,16,0
1.0,0,40.7301,-73.9927,3175,5,24,6,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2098045.4,55,64,0
1.0,0,40.7419,-73.9949,3600,5,92,8,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-1941701.2,42,82,0
1.0,0,40.6407,-73.9581,1700,6,58,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1943441.3,8286,9,0
1.0,2,40.7648,-73.994,2200,6,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-2137401.7,12,10,2
1.0,3,40.6822,-73.9947,4100,9,118,4,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1943100.7,8,11,1
2.0,3,40.7787,-73.9453,6000,5,83,10,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,-1941872.9,12,305,0
1.0,1,40.7808,-73.9766,2350,1,99,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2012631.3,8286,6,0
1.0,1,40.7609,-73.9655,3050,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2086522.0,11,4,0
2.0,3,40.7075,-74.0059,4332,13,65,11,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,-2175523.2,98,16,1
1.0,0,40.7701,-73.9484,1750,5,132,5,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-2053330.7,23,169,1
1.0,2,40.7074,-74.0069,4650,17,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2150099.7,8286,22,0
2.0,2,40.7141,-74.0096,4200,8,234,7,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,-1960360.4,64,162,1
1.0,2,40.7779,-73.9515,4080,5,159,10,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,-2167244.7,71,37,0
3.0,3,40.7756,-73.9846,9987,6,163,9,1,0,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,-2010334.4,61,99,0
1.0,2,40.7895,-73.949,2720,4,76,6,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2175911.2,6,29,0
2.0,3,40.7959,-73.9742,5550,0,0,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1937669.1,108,320,0
1.0,2,40.707,-74.0097,4500,5,125,7,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-2103861.6,213,83,0
1.0,1,40.777,-73.9537,2200,4,74,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2150135.0,1,61,2
0.0,1,40.6925,-73.9951,2695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2123762.0,2,10,0
2.0,2,40.7425,-73.9926,7195,7,89,6,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2132386.0,17,24,0
1.0,0,40.7518,-73.9944,3100,0,0,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1995413.0,8286,17,0
1.0,1,40.7522,-74.0042,4160,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-1995231.4,27,320,0
1.0,2,40.7279,-73.9856,3350,3,51,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2081273.2,2,36,0
1.0,3,40.7591,-73.9164,2195,7,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2012244.8,4,24,1
1.0,3,40.8336,-73.9425,2775,6,37,4,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1985258.0,2,146,0
1.0,2,40.7138,-74.0102,4000,7,109,8,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-1999168.2,5,24,2
1.0,2,40.7094,-73.8299,1995,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2010882.3,2,16,0
1.0,2,40.6418,-73.9164,2895,4,83,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-2010604.6,2,85,0
2.0,2,40.6604,-73.9429,2375,12,265,8,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-1990145.6,9,59,1
1.0,2,40.7067,-74.0072,2600,5,215,8,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,-2054265.2,153,316,1
1.0,0,40.742,-73.9841,2125,3,56,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1994543.9,4,57,0
3.0,1,40.7081,-74.0013,3134,7,115,10,1,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,-1951781.5,21,36,0
1.0,2,40.7404,-73.9795,3550,4,42,8,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-2183768.4,51,80,0
2.0,4,40.7391,-73.9936,7800,8,150,9,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,-2131874.9,71,107,0
1.0,1,40.7797,-73.9446,3395,0,0,9,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2159386.0,21,402,0
1.0,3,40.8217,-73.9486,2500,9,120,12,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,-1950398.2,27,141,0
1.5,3,40.5915,-73.99,2800,18,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2087560.5,1,30,0
1.0,4,40.7995,-73.9599,5000,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1977961.4,2,320,0
1.0,2,40.7347,-74.0009,4594,3,135,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2053782.1,22,28,0
1.0,2,40.7929,-73.9661,4325,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2085842.1,47,55,0
2.0,3,40.7307,-73.9837,5000,8,108,5,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-2106478.9,6,169,1
1.0,1,40.7489,-73.9765,3500,4,99,6,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-2124840.7,8286,12,0
1.5,2,40.7937,-73.9761,4650,3,67,7,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1959484.0,8286,1,0
1.0,2,40.7323,-73.9881,3500,5,69,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2011405.9,7,115,0
1.0,1,40.7384,-73.9848,2900,5,69,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2176748.0,8286,23,0
1.0,3,40.7753,-73.9536,3200,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1962692.9,8286,71,1
1.0,2,40.7585,-73.9913,3370,8,112,12,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,-2106566.0,49,90,0
1.0,2,40.7365,-74.0049,4795,4,51,4,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-2123717.9,8286,16,0
1.0,1,40.7817,-73.9475,2200,4,96,4,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2045457.6,15,76,0
1.0,0,40.7419,-73.9776,2482,3,80,5,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-2045529.5,5,60,0
2.5,3,40.7824,-73.9805,11000,9,111,6,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-2067853.1,27,246,0
1.5,1,40.7719,-73.9816,6350,3,35,5,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2097203.7,19,17,0
1.0,0,40.7575,-73.9625,2900,5,67,5,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2115460.4,8286,42,0
2.0,2,40.7641,-73.9878,2950,8,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2163153.4,6,13,1
2.0,1,40.7032,-73.9914,5066,14,89,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2086000.8,55,15,0
1.0,1,40.7727,-73.9509,2495,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2149576.4,8286,10,0
2.0,2,40.7735,-73.9894,5475,12,84,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2054573.7,8,62,0
1.0,2,40.631,-74.0242,1800,7,78,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2012277.9,1,1,2
1.0,2,40.726,-73.9892,2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2011879.3,25,410,0
1.0,0,40.7509,-73.9977,2695,6,29,7,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-2133224.7,7,64,0
1.0,1,40.7067,-74.0072,2675,5,128,7,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-2157766.5,153,316,0
1.0,1,40.7434,-73.9743,3000,6,154,4,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2132516.1,28,71,0
1.0,0,40.7479,-73.9778,1850,4,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2149402.6,2,72,1
1.0,3,40.7832,-73.9519,3725,4,142,5,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1951627.2,13,53,0
1.0,1,40.7953,-73.9667,2750,3,67,9,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-2097848.0,30,25,1
1.0,2,40.7297,-73.986,3250,6,137,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1941794.2,8,373,2
1.0,1,40.7388,-74.0018,2850,8,38,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2015293.9,58,33,1
2.0,2,40.7842,-73.948,4465,4,79,5,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,-2107670.3,8286,9,0
2.0,3,40.7929,-73.9661,5534,5,107,7,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-2012097.1,47,711,0
1.0,1,40.7268,-74.0002,3450,6,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2107662.7,4,10,0
1.0,0,40.7678,-73.9869,1800,7,59,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2141455.6,14,56,2
2.0,3,40.7343,-73.9822,5200,6,84,5,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,-2131795.5,19,134,1
1.0,1,40.7521,-73.9743,4950,5,91,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2185091.1,34,24,0
2.0,3,40.7555,-73.9668,4700,6,198,11,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,-1942476.2,22,97,1
1.0,1,40.7994,-73.9398,1695,1,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2128913.9,1,2533,1
2.0,4,40.753,-73.9695,6000,8,93,13,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,-2053289.3,115,212,0
1.0,1,40.7576,-73.9677,2700,3,27,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2002503.4,3,133,0
1.0,2,40.7721,-73.9539,2700,4,92,5,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-2002458.1,12,373,0
1.0,2,40.7792,-73.9464,2350,5,104,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2106177.9,6,63,2
1.0,0,40.7468,-73.9818,2550,8,30,4,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2090380.5,8286,15,0
